price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,city,house_age,is_renovated,years_since_ren,sqft_ratio,zipcode
660000.0,3.0,1.0,1210,9622,1.0,0,1,3,1210,0,Bellevue,60,1,6,0.1257404135924348,98006
695000.0,3.0,2.75,2590,12063,2.0,0,0,3,2590,0,Bellevue,22,0,0,0.21468832891246684,98006
440000.0,4.0,2.5,2250,7526,2.0,0,0,3,2250,0,Renton,26,0,0,0.29892387405340776,98059
1388000.0,4.0,3.0,4040,20001,1.0,0,0,3,2020,2020,Clyde Hill,43,1,14,0.201979802019798,98004
219500.0,3.0,1.0,1090,6710,1.5,0,0,5,1090,0,Auburn,103,0,0,0.16241990761436448,98002
220000.0,3.0,1.5,1660,15600,2.0,0,0,3,1660,0,Auburn,34,1,2,0.10640343567720018,98001
270000.0,2.0,1.0,1780,81021,1.0,0,3,4,1780,0,Auburn,61,1,36,0.0219693416602898,98001
900000.0,4.0,3.5,3370,5000,2.0,0,2,3,2470,900,Seattle,7,0,0,0.673865226954609,98126
1990000.0,5.0,3.0,4480,5000,2.5,0,0,5,3420,1060,Seattle,113,0,0,0.8958208358328335,98112
800000.0,4.0,2.5,2990,16809,2.0,0,0,3,2990,0,Woodinville,25,1,6,0.17787031528851874,98077
365000.0,5.0,2.0,2280,19000,1.5,0,0,3,2280,0,Burien,91,1,4,0.1199936845429188,98166
1387800.0,3.0,3.0,2480,5500,2.0,0,3,3,1730,750,Seattle,65,1,10,0.4508271223413925,98199
451000.0,5.0,2.75,2830,8925,1.5,0,0,3,2830,0,Kirkland,48,1,4,0.3170513107775039,98034
202000.0,2.0,1.0,920,7569,1.0,0,0,4,920,0,Burien,65,1,32,0.1215323645970938,98168
1410000.0,4.0,2.25,3250,16684,2.0,0,0,3,3250,0,Medina,36,1,1,0.19478573569074017,98039
471000.0,2.0,1.75,1240,6417,1.0,0,0,5,1240,0,Seattle,91,1,59,0.19320660641944531,98126
827000.0,4.0,2.5,3230,12100,1.0,0,0,3,1870,1360,Bellevue,38,1,11,0.26692008924882243,98006
235000.0,5.0,2.5,2500,9583,1.0,0,0,3,1300,1200,Des Moines,36,1,1,0.26085141903171954,98198
216500.0,2.0,1.75,1390,4482,1.0,0,0,4,1390,0,Des Moines,35,0,0,0.31006022752621015,98198
359000.0,5.0,1.75,1940,6654,1.5,0,0,4,1940,0,Burien,62,1,32,0.2915101427498122,98166
252500.0,3.0,2.0,1900,8002,1.0,0,0,3,1900,0,Federal Way,24,0,0,0.23741097088591778,98023
370000.0,3.0,1.5,2380,14500,1.0,0,0,4,1850,530,Kenmore,54,1,14,0.16412661195779601,98028
663000.0,3.0,2.0,1480,3876,1.0,0,0,5,860,620,Seattle,87,1,45,0.3817384575702863,98117
971971.0,4.0,3.75,3460,6738,2.0,0,0,3,3460,0,Renton,2,1,92,0.5134292921798487,98059
420000.0,3.0,1.75,1444,249126,1.5,0,0,3,1444,0,Vashon,7,0,0,0.005796240471727271,98070
330675.0,4.0,3.0,1930,3031,1.0,0,0,3,1200,730,Duvall,9,0,0,0.6365435356200527,98019
240000.0,4.0,1.0,1200,2171,1.5,0,0,3,1200,0,Seattle,82,0,0,0.5524861878453039,98133
334888.0,3.0,2.5,1769,7324,2.0,0,0,3,1769,0,Auburn,3,1,103,0.24150170648464164,98092
414000.0,3.0,2.5,2490,4540,2.5,0,0,3,2490,0,Renton,3,1,103,0.5483373706232108,98059
782900.0,4.0,3.25,3060,3898,2.0,0,0,3,2300,760,Issaquah,1,0,0,0.7848166196460631,98027
525000.0,4.0,2.75,3030,6625,2.0,0,0,3,3030,0,Renton,4,0,0,0.4572894657410202,98059
429900.0,3.0,2.5,2370,5353,2.0,0,0,3,2370,0,Duvall,6,0,0,0.442659693686963,98019
390000.0,3.0,3.25,1370,913,2.0,0,0,3,1100,270,Seattle,9,0,0,1.49890590809628,98116
224000.0,3.0,1.75,1500,11968,1.0,0,0,3,1500,0,Black Diamond,1,0,0,0.12532375302865736,98010
257500.0,3.0,2.25,1715,6819,2.0,0,0,3,1715,0,Federal Way,20,0,0,0.25146627565982405,98003
665000.0,2.0,1.0,1110,3200,1.0,0,0,3,1110,0,Seattle,90,1,13,0.3467666354264292,98119
327000.0,5.0,2.75,2400,8050,2.0,0,0,3,2400,0,Auburn,17,1,9,0.298099614954664,98092
425000.0,3.0,1.0,1520,213444,1.5,0,3,5,1520,0,Renton,27,0,0,0.00712127245894727,98059
687500.0,4.0,2.75,3190,10970,2.0,0,0,3,3190,0,Sammamish,21,0,0,0.29076656640233345,98075
672500.0,3.0,2.25,2400,5300,1.5,0,0,4,1250,1150,Seattle,76,1,26,0.4527447651386531,98117
140000.0,3.0,1.0,1060,7473,1.0,0,0,3,1060,0,Des Moines,56,1,26,0.1418249933101418,98198
215500.0,2.0,1.75,1220,15600,1.0,0,0,3,1220,0,Auburn,43,1,13,0.07820011537721941,98001
464900.0,4.0,2.25,2020,8424,1.0,0,0,4,1380,640,Kirkland,36,0,0,0.2397626112759644,98034
417000.0,4.0,2.25,2300,7700,1.0,0,0,3,1380,920,Seattle,56,1,26,0.29866251136216077,98125
453000.0,4.0,2.75,2300,37533,1.0,0,3,5,1550,750,Vashon,36,0,0,0.0612777748174988,98070
700000.0,3.0,2.5,1660,1545,2.0,0,2,3,1400,260,Seattle,13,0,0,1.073738680465718,98109
1619999.0,4.0,3.0,3900,9750,1.0,0,4,5,2520,1380,Bellevue,43,0,0,0.3999589785663009,98006
259500.0,3.0,1.75,1650,12349,1.0,0,0,3,1650,0,SeaTac,58,1,15,0.13360323886639677,98188
460000.0,4.0,2.5,2110,35091,1.0,0,0,4,1290,820,Issaquah,30,0,0,0.06012766442494016,98027
561500.0,3.0,1.75,1960,6380,1.0,0,0,4,980,980,Seattle,76,1,26,0.3071618868515907,98115
641000.0,4.0,2.5,2770,63118,2.0,0,0,3,2770,0,Carnation,18,0,0,0.043885359400497474,98014
330000.0,4.0,1.75,2440,7350,1.0,0,0,3,1610,830,Kent,37,0,0,0.33192762889402805,98032
447000.0,2.0,1.0,1320,8380,1.0,0,0,3,1320,0,Seattle,62,0,0,0.15749910511872092,98177
320000.0,4.0,2.5,2570,4865,2.0,0,0,3,2570,0,Maple Valley,10,0,0,0.5281545417180435,98038
212700.0,2.0,1.0,940,5040,1.0,0,0,3,940,0,Seattle,89,1,12,0.18647093830589168,98126
260000.0,2.0,1.0,700,4800,1.0,0,0,3,700,0,Seattle,93,1,7,0.14580295771714227,98122
410000.0,3.0,2.0,1400,45738,2.0,0,0,4,1400,0,Vashon,34,0,0,0.030608452305472354,98070
355000.0,4.0,2.5,1890,7867,2.0,0,0,3,1890,0,Maple Valley,19,0,0,0.2402135231316726,98038
275500.0,2.0,1.0,720,11400,1.0,0,0,5,720,0,Shoreline,64,0,0,0.06315235505657399,98133
415000.0,3.0,1.75,2410,8944,1.0,0,0,4,1860,550,Renton,48,0,0,0.2694242593627725,98058
279000.0,3.0,2.5,1630,7950,1.0,0,0,3,1320,310,Kent,30,0,0,0.2050056596654509,98042
350000.0,5.0,1.75,2330,14322,1.0,0,0,4,1180,1150,Renton,47,0,0,0.16267541716120926,98059
355000.0,2.0,2.25,1330,10838,2.0,0,0,3,1330,0,Kenmore,30,0,0,0.12270504659101393,98028
750000.0,4.0,2.25,3190,11597,2.0,0,0,3,2300,890,Sammamish,31,0,0,0.27504742196930504,98074
235000.0,3.0,1.75,1400,6300,1.0,0,0,3,1400,0,Enumclaw,17,1,9,0.22218695445167433,98022
209950.0,3.0,1.0,970,9583,1.0,0,0,4,970,0,Federal Way,48,0,0,0.10121035058430718,98023
230000.0,3.0,1.75,1010,9600,1.0,0,0,5,1010,0,Covington,46,0,0,0.10519737527340901,98042
725000.0,3.0,2.5,3580,54450,1.5,0,0,3,3580,0,Maple Valley,25,1,6,0.06574718554296523,98038
430000.0,2.0,1.0,1050,2570,1.0,0,0,5,850,200,Seattle,88,0,0,0.40840140023337224,98117
661500.0,5.0,2.5,2500,7200,1.0,0,0,4,1490,1010,Redmond,38,0,0,0.3471740036106096,98052
738000.0,3.0,3.0,2630,4896,2.0,0,0,3,2630,0,Redmond,9,0,0,0.5370635082703696,98052
1820000.0,4.0,4.5,6640,53330,2.0,0,0,3,6640,0,Woodinville,22,0,0,0.12450544711331121,98077
221000.0,3.0,1.0,910,8789,1.0,0,0,3,910,0,Seattle,49,1,52,0.10352673492605233,98148
665000.0,3.0,2.5,2610,35000,2.0,0,0,3,2610,0,Woodinville,27,1,15,0.07456929802005657,98072
255000.0,3.0,2.5,1720,6194,2.0,0,0,3,1720,0,Auburn,17,1,9,0.27764326069410816,98092
1195000.0,5.0,2.75,3650,13297,2.0,0,0,5,2750,900,Mercer Island,46,0,0,0.27447736501729586,98040
355000.0,3.0,1.75,2040,22693,1.0,0,0,4,2040,0,Kent,35,0,0,0.08989160130430951,98042
755000.0,5.0,2.5,3260,24300,1.5,0,1,4,2310,950,Lake Forest Park,65,1,32,0.13415085798938314,98155
300000.0,3.0,1.5,1590,8911,1.0,0,0,3,1590,0,Kenmore,59,1,14,0.17841113105924597,98028
500000.0,4.0,1.0,1440,7100,1.5,0,0,3,1440,0,Seattle,109,1,1,0.20278833967046894,98107
191000.0,2.0,1.0,900,3400,1.0,0,0,5,900,0,Seattle,110,0,0,0.26462805057336075,98108
315000.0,6.0,4.0,3120,4240,2.0,0,2,4,2090,1030,Seattle,22,0,0,0.7356755482197594,98106
415000.0,3.0,2.5,1060,1536,2.0,0,0,3,1060,0,Seattle,15,0,0,0.6896551724137931,98117
394000.0,4.0,2.5,3000,9793,2.0,0,0,3,3000,0,Maple Valley,13,0,0,0.306309985705534,98038
490000.0,3.0,2.5,2230,5348,2.0,0,0,3,2230,0,Snoqualmie,15,0,0,0.41690035520658064,98065
523460.0,5.0,1.75,1890,5000,1.5,0,0,3,1090,800,Seattle,109,1,1,0.3779244151169766,98107
550000.0,4.0,3.5,4150,16197,2.0,0,0,3,4150,0,Auburn,9,0,0,0.25620446968761573,98092
342000.0,3.0,1.75,1780,10409,1.0,0,0,3,1280,500,Renton,34,1,2,0.17098943323727187,98058
560000.0,4.0,2.5,2710,6583,2.0,0,0,3,2710,0,Renton,12,0,0,0.41160388821385174,98059
1050000.0,4.0,4.25,4390,13833,2.0,0,3,3,3320,1070,Issaquah,12,0,0,0.3173341043805118,98029
710000.0,2.0,1.5,1640,4080,1.5,0,0,5,1540,100,Seattle,99,0,0,0.4018622886547415,98105
1020000.0,3.0,2.25,1670,4800,1.5,0,3,3,1670,0,Seattle,112,1,10,0.3478441991251823,98119
399950.0,3.0,2.5,2570,10431,2.0,0,0,3,2570,0,Kent,26,0,0,0.2463573619631902,98031
480000.0,2.0,1.0,1500,3420,1.0,0,0,3,1500,0,Seattle,113,0,0,0.4384682841274481,98103
410000.0,3.0,1.0,2710,19000,2.0,0,3,4,2710,0,Burien,65,1,32,0.1426240724172412,98166
530000.0,4.0,1.75,2860,48351,1.0,0,0,3,1710,1150,Woodinville,37,0,0,0.059149569821310394,98077
528000.0,2.0,0.75,840,40642,1.0,1,4,4,840,0,Vashon,78,0,0,0.02066776566690451,98070
469900.0,4.0,2.5,2990,8913,2.0,0,0,4,2990,0,Renton,24,0,0,0.33542741754543415,98058
397000.0,5.0,1.0,1170,6757,1.0,0,0,4,800,370,Seattle,71,0,0,0.17312814442142646,98125
718500.0,3.0,1.5,1200,6240,1.0,0,0,3,1030,170,Seattle,63,1,7,0.1922768787053357,98112
195000.0,2.0,1.0,1020,8100,1.0,0,0,3,1020,0,Seattle,75,1,19,0.12591038143439082,98168
285000.0,2.0,1.0,910,8155,1.0,0,0,4,910,0,Shoreline,67,0,0,0.11157430112800393,98155
295000.0,1.0,1.0,700,2500,1.0,0,0,4,700,0,Seattle,108,0,0,0.2798880447820872,98106
602000.0,4.0,1.75,2420,37800,1.0,0,0,4,1880,540,Redmond,34,0,0,0.06401947038438137,98053
235000.0,3.0,1.75,1950,8712,1.0,0,0,3,1950,0,Renton,55,1,3,0.22380351199357282,98055
465000.0,4.0,2.5,3060,6000,2.0,0,0,3,3060,0,Maple Valley,3,1,103,0.509915014164306,98038
234000.0,4.0,1.0,1390,18000,1.0,0,0,3,1390,0,Kent,60,1,2,0.07721793233709238,98032
504200.0,2.0,1.5,1200,1687,3.0,0,0,3,1200,0,Seattle,7,0,0,0.7109004739336493,98103
710000.0,3.0,2.5,2440,4153,2.0,0,0,3,2440,0,Redmond,12,0,0,0.587385652383245,98052
589500.0,3.0,3.25,2310,3075,2.0,0,0,3,1730,580,Seattle,10,0,0,0.7509752925877763,98116
415000.0,3.0,2.75,2600,64626,1.5,0,0,3,2600,0,Skykomish,6,0,0,0.04023086326148514,98288
735000.0,3.0,2.25,1490,1212,2.0,0,0,3,1040,450,Seattle,4,0,0,1.2283594394064303,98112
427000.0,3.0,2.5,2432,9391,2.0,0,2,3,2432,0,Federal Way,10,0,0,0.25894378194207834,98001
982000.0,4.0,2.75,3610,8580,2.0,0,0,3,3610,0,Kirkland,1,0,0,0.4206968884745368,98033
459000.0,4.0,3.0,2530,10000,2.0,0,0,3,2530,0,Burien,2,1,92,0.252974702529747,98148
483453.0,4.0,2.75,2790,5527,2.0,0,0,3,2790,0,North Bend,1,0,0,0.5047033285094067,98045
246950.0,3.0,3.0,1670,4440,1.0,0,0,3,1670,0,Enumclaw,1,0,0,0.37604143210988517,98022
235000.0,1.0,1.5,1170,1456,2.0,0,0,3,1070,100,Seattle,8,0,0,0.8030199039121483,98126
288790.0,4.0,2.0,1350,942,3.0,0,0,3,1350,0,Issaquah,7,0,0,1.4316012725344645,98029
229800.0,2.0,1.75,1110,1773,2.0,0,0,3,1110,0,Seattle,1,0,0,0.6257046223224352,98108
516500.0,1.0,1.25,1100,638,3.0,0,0,3,1100,0,Seattle,1,0,0,1.7214397496087637,98112
1600000.0,3.0,4.25,2820,7200,2.0,0,0,4,2460,360,Seattle,85,0,0,0.39161227607276766,98112
234000.0,3.0,1.0,1040,8128,1.0,0,0,3,1040,0,Duvall,32,1,6,0.12793701562307788,98019
230000.0,2.0,1.75,1910,3376,2.0,0,0,3,1910,0,Maple Valley,35,0,0,0.5655907610305004,98038
300000.0,4.0,1.0,1370,8499,1.0,0,0,3,1370,0,Shoreline,66,1,17,0.16117647058823528,98155
470000.0,3.0,1.5,1500,5000,1.5,0,0,4,1140,360,Seattle,88,0,0,0.29994001199760045,98117
339900.0,3.0,1.0,1200,9087,1.0,0,0,5,1200,0,Newcastle,46,0,0,0.13204225352112675,98056
650000.0,2.0,1.0,1050,2542,1.0,0,0,3,880,170,Seattle,111,0,0,0.41289815178922534,98122
585000.0,5.0,2.5,2670,16777,1.5,0,0,4,1620,1050,Seattle,95,0,0,0.1591369650733103,98125
699900.0,4.0,2.5,2190,11500,1.0,0,0,4,1430,760,Bellevue,43,0,0,0.1904182245022172,98006
598000.0,4.0,2.5,3130,40918,2.0,0,0,3,3130,0,North Bend,21,0,0,0.07649258290769569,98045
475000.0,3.0,2.5,1700,9100,1.0,0,0,3,1160,540,Seattle,17,1,9,0.18679266014723656,98126
314500.0,3.0,1.75,1700,17355,1.0,0,0,3,1200,500,Maple Valley,37,0,0,0.09794883613735884,98038
397000.0,3.0,3.5,1360,1275,2.0,0,0,3,1240,120,Seattle,8,0,0,1.0658307210031348,98144
345000.0,3.0,2.0,1610,15005,1.0,0,0,4,1610,0,Carnation,29,0,0,0.10729041716646674,98014
325000.0,5.0,2.75,2130,6222,1.0,0,0,3,1300,830,Seattle,24,0,0,0.34227864374096095,98118
265000.0,3.0,1.0,1800,7650,1.0,0,0,5,1800,0,Renton,58,0,0,0.235263364266109,98056
402000.0,4.0,2.75,2950,15540,1.0,0,0,4,2120,830,Kent,41,0,0,0.1898204748729168,98042
835000.0,3.0,2.25,2120,54014,2.0,0,0,4,2120,0,Bellevue,51,0,0,0.03924835693788763,98005
780000.0,4.0,2.5,3500,7048,2.0,0,0,3,3500,0,Redmond,10,0,0,0.49652432969215493,98053
250000.0,3.0,2.0,1440,9220,1.0,0,0,3,1440,0,Des Moines,50,1,22,0.15616527491595272,98198
1200000.0,4.0,2.0,2120,3360,2.0,0,0,3,2120,0,Seattle,110,1,5,0.6307646533769712,98112
935000.0,2.0,2.5,1780,2067,2.0,0,0,5,1780,0,Bellevue,41,0,0,0.8607350096711799,98004
300000.0,2.0,1.0,960,8153,1.0,0,0,3,960,0,Shoreline,68,1,3,0.1177336276674025,98155
419000.0,2.0,1.75,1510,4980,1.0,0,0,3,1510,0,Redmond,9,0,0,0.3031519775145553,98053
410000.0,1.0,1.5,1010,5750,1.0,0,0,3,1010,0,Seattle,104,1,67,0.17562163102069206,98136
1165000.0,3.0,3.0,3790,5001,2.0,0,0,3,2810,980,Seattle,26,0,0,0.7576969212315074,98122
461000.0,3.0,1.75,3600,8666,2.0,0,0,4,2400,1200,Kirkland,67,0,0,0.4153686396677051,98033
385000.0,3.0,1.75,1300,7030,1.0,0,0,3,1300,0,Kirkland,47,1,18,0.18489546294979378,98034
669500.0,4.0,2.25,2500,4046,1.5,0,0,4,1520,980,Seattle,75,1,14,0.6177415369409439,98117
491950.0,3.0,2.25,2090,10733,1.0,0,0,3,1440,650,Seattle,57,1,11,0.1947084032047699,98115
1230000.0,3.0,1.75,2200,14630,1.5,0,1,3,2200,0,Bellevue,67,1,12,0.15036566195065273,98004
560000.0,3.0,2.25,2070,15002,1.5,0,0,3,2070,0,Lake Forest Park,60,1,2,0.13797240551889622,98155
370000.0,3.0,1.0,1320,7341,1.0,0,0,3,1320,0,Shoreline,33,0,0,0.17978752383546717,98155
263400.0,4.0,2.0,1360,60548,1.0,0,0,3,960,400,Auburn,55,1,3,0.022461147170060612,98001
100000.0,2.0,1.0,930,7623,1.0,0,0,2,930,0,Burien,73,0,0,0.1219832109129066,98166
289950.0,3.0,2.5,1760,8584,1.5,0,0,5,1760,0,Burien,78,0,0,0.2050087361677344,98148
263000.0,3.0,1.75,1410,8100,2.0,0,0,3,1410,0,Maple Valley,30,0,0,0.1740525861004814,98038
397500.0,4.0,2.5,2570,7859,2.0,0,0,3,2570,0,Maple Valley,23,0,0,0.32697201017811706,98038
245000.0,3.0,2.75,1300,14197,1.0,0,0,3,860,440,Kent,19,0,0,0.09156219185800817,98030
535000.0,3.0,1.0,1580,6300,1.0,0,0,3,1180,400,Seattle,90,1,13,0.250753848595461,98199
449000.0,4.0,2.5,2960,6031,2.0,0,0,3,2960,0,Maple Valley,10,0,0,0.4907161803713528,98038
490000.0,4.0,3.0,2330,3497,2.0,0,0,3,1920,410,Seattle,12,0,0,0.6660949113779302,98108
445800.0,4.0,2.25,2070,39446,1.0,0,0,3,1470,600,Lake Forest Park,38,1,11,0.05247547342003194,98155
345000.0,2.0,1.0,970,5750,1.0,0,0,4,970,0,Seattle,83,1,57,0.16866631890106068,98126
327500.0,3.0,2.25,2310,7200,2.0,0,0,3,2310,0,Kent,25,1,6,0.3207887793362033,98031
436500.0,4.0,2.5,2290,11173,2.0,0,0,4,2290,0,Renton,27,0,0,0.20494003937712546,98058
550000.0,3.0,2.25,1720,9600,1.0,0,0,4,1220,500,Redmond,48,0,0,0.17914800541610248,98052
441000.0,2.0,1.5,1190,3400,1.0,0,0,3,990,200,Seattle,96,1,14,0.3498970890914437,98115
406500.0,2.0,1.0,870,5750,1.0,0,0,4,870,0,Seattle,68,1,27,0.15127803860198227,98116
243000.0,2.0,1.5,1068,1758,2.0,0,0,3,1068,0,Kenmore,25,1,6,0.6071631608868675,98028
359500.0,4.0,2.75,2140,10316,2.0,0,0,3,2140,0,Auburn,22,0,0,0.20742463894542987,98001
760000.0,4.0,2.5,3300,165528,2.0,0,0,3,3300,0,Woodinville,31,0,0,0.019936083707386622,98077
1925000.0,5.0,4.25,4830,8050,2.5,0,2,4,3710,1120,Seattle,101,1,70,0.5999254750962614,98144
408000.0,5.0,3.25,2820,6589,1.5,0,0,3,2320,500,Seattle,109,1,1,0.4279210925644917,98118
480000.0,4.0,3.0,2440,9664,2.0,0,0,3,1890,550,Kenmore,34,1,2,0.25245732022762546,98028
875000.0,4.0,1.5,1800,3245,1.5,0,0,4,1800,0,Seattle,86,0,0,0.5545286506469501,98103
308000.0,3.0,1.0,1010,8800,1.0,0,0,4,1010,0,Seattle,61,1,36,0.11475968639927281,98118
880000.0,4.0,2.75,3220,4392,1.5,0,0,4,2320,900,Seattle,84,0,0,0.7329842931937173,98105
1730000.0,5.0,3.5,5000,26540,2.0,0,3,3,3410,1590,Mercer Island,7,0,0,0.1883877774010022,98040
170000.0,2.0,1.0,1200,24792,2.0,0,0,2,1200,0,Redmond,39,0,0,0.04840075827854636,98053
491500.0,3.0,2.25,1470,4322,2.0,0,0,3,1470,0,Issaquah,30,0,0,0.34004163775156143,98029
515000.0,3.0,2.5,2600,4506,2.0,0,0,3,2600,0,Kenmore,12,0,0,0.5768804082538274,98028
550000.0,4.0,1.5,2750,128502,1.0,0,0,2,1500,1250,Renton,57,0,0,0.02140027859271768,98055
255000.0,2.0,1.0,1320,9967,1.0,0,0,3,940,380,Seattle,96,1,14,0.13242375601926162,98108
635000.0,3.0,2.5,3350,4007,2.0,0,0,3,2550,800,Kirkland,10,0,0,0.8358283433133733,98034
850000.0,3.0,2.5,2650,2387,2.0,0,0,3,1830,820,Seattle,95,1,36,1.109715242881072,98119
265000.0,2.0,2.0,1860,10856,1.0,0,0,3,1260,600,Seattle,63,1,7,0.1713180436584692,98178
349810.0,3.0,1.0,960,8855,1.0,0,0,4,960,0,Shoreline,57,1,43,0.10840108401084012,98155
972000.0,4.0,1.75,2010,6300,1.0,0,2,5,1610,400,Seattle,78,0,0,0.31899698460561815,98199
235000.0,2.0,1.0,900,28800,1.0,0,0,1,900,0,Snoqualmie,87,0,0,0.03124891496823027,98065
330000.0,4.0,2.5,2340,11784,2.0,0,0,3,2340,0,Kent,18,0,0,0.1985574883326262,98042
500000.0,4.0,3.0,3720,15048,3.0,0,0,3,3720,0,Renton,36,1,1,0.24719250448534785,98059
570000.0,3.0,2.0,1890,29185,1.0,0,0,3,1470,420,Bellevue,66,1,2,0.06475707531008018,98006
1309500.0,4.0,2.5,2680,12215,1.0,1,4,3,1590,1090,Normandy Park,59,1,14,0.21938441388343158,98166
544000.0,3.0,2.5,1460,1613,2.0,0,0,3,1180,280,Seattle,8,0,0,0.9045848822800495,98117
439000.0,3.0,2.5,3180,7904,1.0,0,0,3,1810,1370,Renton,9,0,0,0.40227703984819735,98056
530000.0,4.0,2.25,1980,15086,2.0,0,0,3,1980,0,Sammamish,34,1,2,0.13123881487373235,98074
427500.0,2.0,2.0,1090,934,3.0,0,0,3,1090,0,Seattle,7,0,0,1.1657754010695187,98109
337000.0,4.0,2.5,2230,5970,2.0,0,0,4,2230,0,Covington,13,0,0,0.37347178027131134,98042
1095000.0,4.0,2.75,3330,9143,2.0,0,0,4,3330,0,Kirkland,20,0,0,0.3641732283464567,98033
435000.0,4.0,2.0,1880,3840,1.0,0,0,3,970,910,Seattle,111,0,0,0.48945587086696174,98144
765000.0,5.0,3.0,2870,5700,1.0,0,0,3,1950,920,Seattle,51,1,15,0.5034204525521838,98103
492650.0,4.0,1.75,2120,9786,1.0,0,0,3,1640,480,Shoreline,48,1,4,0.21661387554919792,98177
383962.0,4.0,2.5,2700,6998,2.0,0,0,3,2700,0,Tukwila,14,0,0,0.3857693956279469,98168
950000.0,4.0,2.5,3670,7680,2.5,0,0,3,3670,0,Issaquah,8,0,0,0.4778023694831402,98029
457000.0,3.0,2.5,1220,1330,2.0,0,0,3,1010,210,Seattle,7,0,0,0.9166040570999249,98117
1510000.0,5.0,3.25,4390,11250,2.0,0,0,3,4390,0,Mercer Island,8,0,0,0.3901875388854324,98040
882566.0,4.0,2.5,3560,5265,3.0,0,0,3,3560,0,Redmond,1,0,0,0.6760349411317889,98052
963000.0,4.0,3.25,3530,8589,2.0,0,0,3,3530,0,Kirkland,8,0,0,0.4109429569266589,98033
345000.0,4.0,2.5,2280,5000,2.0,0,0,3,2280,0,Maple Valley,9,0,0,0.4559088182363527,98038
2065000.0,4.0,3.75,4350,7965,2.0,0,0,3,4350,0,Bellevue,2,1,92,0.5460708009038413,98004
800000.0,3.0,3.5,3830,221284,2.0,0,0,3,3530,300,Woodinville,22,0,0,0.017307996475133876,98077
314500.0,3.0,2.0,2050,13303,1.0,0,0,3,2050,0,Federal Way,22,0,0,0.15408899579073962,98003
530000.0,3.0,2.5,3660,39478,2.0,0,2,4,3260,400,Enumclaw,26,0,0,0.09270751538792776,98022
650000.0,4.0,2.5,3350,46748,2.0,0,0,3,3350,0,Black Diamond,11,1,12,0.07165928682966481,98010
349500.0,3.0,2.0,1270,3600,1.0,0,0,3,1270,0,Seattle,52,1,7,0.35267981116356567,98122
1198000.0,4.0,3.5,3400,3850,2.5,0,0,3,2790,610,Seattle,7,0,0,0.8828875616722929,98112
165050.0,3.0,1.0,1200,8514,1.0,0,0,3,1200,0,Enumclaw,56,1,26,0.14092777451556077,98022
580000.0,3.0,2.5,2200,11000,2.0,0,2,3,2200,0,Bellevue,37,0,0,0.19998181983456048,98008
330000.0,3.0,2.5,1680,11312,1.0,0,0,3,1080,600,Seattle,56,1,26,0.1485017236807213,98146
875000.0,5.0,3.5,3840,8279,2.0,0,0,3,3840,0,Sammamish,14,0,0,0.463768115942029,98074
500000.0,2.0,1.0,950,4500,1.0,0,2,3,850,100,Seattle,89,1,12,0.21106420795378805,98103
445000.0,4.0,2.5,2280,42077,2.0,0,0,3,2280,0,Kent,21,0,0,0.05418508484243548,98042
274900.0,4.0,2.5,1970,6600,2.0,0,0,3,1970,0,Kent,28,1,15,0.29843963035903653,98030
219950.0,3.0,1.5,1620,9310,1.0,0,0,4,1620,0,Covington,48,0,0,0.173987756417141,98042
691500.0,4.0,2.5,2600,7200,2.0,0,0,3,2600,0,Seattle,53,1,13,0.36106096375503405,98115
459500.0,2.0,1.0,1250,3825,1.0,0,0,3,850,400,Seattle,86,0,0,0.3267119707266074,98117
955500.0,4.0,1.75,2130,5080,1.5,0,0,3,2130,0,Seattle,101,1,22,0.419208817161976,98119
328950.0,4.0,1.75,2550,8976,1.0,0,0,5,1300,1250,Kent,37,0,0,0.28405926255987524,98031
307000.0,3.0,1.0,1150,6000,1.5,0,0,3,1150,0,North Bend,88,1,4,0.1916347275454091,98045
382500.0,3.0,1.75,1040,9000,1.0,0,0,4,1040,0,Issaquah,48,0,0,0.11554271747583601,98027
1150000.0,4.0,2.5,3340,10422,2.0,0,0,3,3340,0,Kirkland,19,0,0,0.3204451693370431,98033
1297000.0,6.0,2.75,2630,9420,2.0,0,0,5,2510,120,Seattle,115,0,0,0.2791635707462053,98103
478000.0,3.0,2.25,1640,3896,2.0,0,0,3,1640,0,Issaquah,21,0,0,0.4208365409289197,98029
260000.0,2.0,1.0,770,7906,1.0,0,0,4,770,0,Shoreline,67,0,0,0.09738206652333375,98155
850000.0,4.0,3.25,4350,112750,1.0,0,0,3,2200,2150,Issaquah,9,0,0,0.03858058908568438,98027
616000.0,4.0,1.75,1700,5846,1.0,0,0,3,1700,0,Seattle,58,1,15,0.2907473918248675,98199
540000.0,3.0,1.75,2050,9580,1.0,0,0,3,1400,650,Sammamish,31,0,0,0.21396513933827366,98074
300000.0,3.0,2.25,1660,5128,2.0,0,0,3,1660,0,Duvall,14,0,0,0.3236498342756873,98019
507500.0,3.0,1.75,1990,9594,1.0,0,0,3,1190,800,Redmond,38,1,11,0.20739968733715478,98052
3800000.0,5.0,5.5,7050,42840,1.0,0,2,4,4320,2730,Clyde Hill,37,1,15,0.1645619850143554,98004
